,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
6517,498.5982,410.3697,726.3305,335.4544,745.9908,753.2373,1398.602,1980.023,1217.393,550.4339,-497.2721,1377.477,767.0655,892.9935,758.2063,615.6466
6518,437.3885,1110.205,1531.478,569.9251,928.2313,1360.364,549.1888,811.0154,1309.04,1496.146,734.7737,242.8214,649.7902,853.1275,975.9617,675.1427
6519,1492.938,926.9379,2667.502,704.5016,970.6057,1086.667,1438.57,1887.917,938.9714,835.2383,249.7172,329.0757,693.5377,2081.465,1040.762,1401.618
6520,1733.904,476.4146,1163.716,1202.558,908.1365,566.9166,757.8634,1220.301,1396.279,1128.16,1059.99,1486.653,825.3572,916.4767,-214.2396,1441.487
6521,554.1983,1172.286,1453.353,1822.092,308.9236,1241.223,592.4351,-206.3503,784.8684,945.83,1591.652,463.6067,1431.1,1445.35,623.3402,1273.359
6522,439.5029,838.4595,1034.466,361.366,432.8462,1133.223,53.34047,997.3435,-38.9179,1447.398,865.0129,1091.658,759.7632,1322.125,250.1466,1241.397
6523,1704.99,591.5207,386.1304,730.1023,1140.372,1713.361,1506.692,1682.185,1651.999,909.9297,1114.515,1581.243,999.1204,1017.732,1306.824,1351.395
6524,1283.105,1187.647,1350.379,1121.906,1059.567,925.2761,948.8865,1476.117,1134.207,755.2995,730.1243,354.2197,757.7771,77.35822,1610.782,897.2665
6525,840.2374,1320.295,1701.499,1514.907,789.6508,1235.85,492.3759,1542.574,1056.836,990.5731,1095.395,8.939577,571.1581,299.6393,1485.205,1117.535
6526,674.716,1265.169,1455.365,1606.99,1220.605,1221.596,1351.968,313.0254,960.6973,933.5885,646.1583,1020.577,1402.431,26.71095,350.782,692.6679
6527,-267.8014,635.3307,1729.568,1305.031,587.7108,376.8063,575.3494,1194.926,757.4629,730.2467,1350.747,2129.736,981.266,1128.026,934.0941,1104.259
6528,1169.526,1234.316,959.2684,848.0894,753.9291,1580.712,982.5914,507.9256,1074.449,1388.249,931.8433,566.5834,1167.624,940.3245,1144.128,1113.084
6529,1328.491,823.0053,567.8115,410.7318,410.0849,1798.771,815.8107,978.7158,899.2618,1220.199,1678.291,1455.126,875.9521,496.4083,950.767,1111.287
6530,769.6829,920.7532,1227.391,183.2744,1545.304,625.86,1692.366,1264.863,471.6649,371.5298,1317.264,1429.824,735.9062,1297.715,1619.691,1093.311
6531,877.7886,1030.085,1400.301,1240.329,997.4521,1777.468,766.811,1531.05,845.4566,1755.686,648.9118,911.3032,539.2864,1237.59,1372.083,765.3824
6532,361.2909,969.1534,1354.057,2099.293,600.9411,1172.664,1136.972,765.7822,1308.506,1040.427,1645.881,1203.523,687.7827,789.601,1437.828,1155.767
6533,1833.859,331.2588,666.1387,794.432,1462.473,649.878,1311.365,928.0109,1194.881,1082.144,935.8249,2206.244,699.5911,1319.349,337.7278,1013.079
6534,770.1326,179.0434,1144.456,1007.005,1039.697,1380.545,481.6159,2245.375,1065.807,602.041,994.7925,736.5634,883.2095,881.1182,590.4607,677.5865
6535,765.4362,824.9388,856.0907,1102.039,903.064,1290.971,1363.242,368.9136,1332.88,1121.92,275.7416,1153.41,1167.866,537.9602,1355.235,655.8124
6536,634.2454,739.8138,1404.55,1073.687,1782.244,1551.452,801.2871,1240.364,1498.321,1478.21,1063.312,1461.275,1156.545,1071.134,-174.2968,1153.654
6537,654.6234,670.0169,695.631,1053.961,1038.803,305.7107,1837.54,1228.919,1475.901,-823.9363,209.6496,513.553,857.4138,851.5471,1337.063,613.657
6538,174.9285,509.3063,1579.05,1135.979,1313.962,304.6381,1407.577,896.7849,435.9562,791.8665,891.2605,747.0735,1705.234,824.8838,870.9284,861.3586
6539,804.1039,557.128,847.4944,828.5544,400.5178,853.0893,-311.3365,483.8675,54.64052,1120.174,1022.954,1030.952,1246.628,900.1026,916.9415,962.4026
6540,333.1903,650.9601,1345.405,898.8414,1267.834,225.9076,280.7036,1807.466,21.05628,969.7849,1451.658,1124.863,1131.656,1939.553,2390.163,1009.949
6541,684.3148,81.04991,377.0299,1246.205,1153.386,264.3687,1381.315,228.3051,1442.663,1266.389,590.1434,1290.157,660.5134,1251.318,1230.792,968.408
6542,1992.39,1315.995,2185.334,617.7549,1631.349,1521.367,1190.226,861.0201,-305.3737,940.3519,819.6395,1071.567,772.4834,1149.046,254.4248,1236.294
6543,1411.058,81.29519,195.3399,-179.8773,819.5443,1724.447,825.3552,-9.494458,683.7536,268.4605,559.6809,915.8478,1444.315,942.1819,1682.753,1009.753
6544,357.6941,1175.795,1237.565,1127.055,791.7642,551.3609,955.2842,872.7937,745.2017,1078.587,424.1605,1398.652,2177.913,1102.545,852.9326,759.2177
6545,730.7162,630.5486,1292.76,220.8963,819.3506,903.4499,1321.226,1121.053,1212.673,998.0085,1290.753,1361.981,1377.457,855.3285,677.2338,1181.662
6546,1324.201,1659.98,260.4368,1119.093,780.6644,777.8077,766.5853,102.3847,1157.421,61.90942,574.8064,1760.018,10.98334,964.6223,737.2584,1138.675
6547,243.1012,1172.84,484.38,1114.372,1381.384,1962.03,1185.299,530.8679,1205.498,575.7381,1473.253,879.4237,1213.356,1277.414,1496.368,837.7807
6548,1481.803,1007.002,662.7248,815.2148,606.0724,461.1406,707.6193,1294.764,1006.88,872.1448,998.0703,619.9641,637.3915,773.198,214.3396,1472.835
6549,1054.782,806.6095,1630.894,1323.185,1771.075,1438.549,1383.618,1557.34,1575.194,1224.83,1330.855,1530.442,1491.969,672.3278,685.0571,894.5661
6550,1763.616,695.664,915.2893,1198.598,867.6891,97.66982,1042.597,1616.842,1077.679,1246.721,496.4868,1130.165,1006.308,1433.25,568.0492,635.9153
6551,896.3232,1523.669,1535.022,-88.26559,770.1928,935.4037,1793.212,1313.777,740.4607,1835.393,1757.976,483.0403,-55.14519,851.1832,1069.672,745.0506
6552,1538.545,1234.646,789.2051,578.0834,752.9201,635.4477,843.5434,551.6283,926.647,752.7731,981.5191,1092.552,1051.045,1797.42,1200.677,622.7221
6553,903.9916,822.9018,1998.511,1208.038,926.6705,804.356,1217.419,364.6354,-371.7519,766.538,581.0297,1604.005,969.6845,1229.823,1925.194,584.537
6554,146.0485,1072.171,1091.705,1052.822,417.4183,963.4896,1482.389,1144.69,1673.29,339.5201,228.2069,1059.375,724.4008,1010.535,1234.773,754.709
6555,750.6229,661.6175,1659.111,1601.495,631.1211,789.5432,552.7804,284.4326,410.1066,1816.845,1461.368,1041.242,153.9147,846.5511,1074.662,1220.241
6556,683.2262,1130.137,1051.258,1133.985,858.973,1074.383,970.4803,1349.148,1636.611,991.1097,1201.378,1464.694,375.3945,473.9428,1034.006,1178.21
6557,929.8904,1458.649,523.9599,1017.537,820.3892,673.1608,1209.067,719.8252,1482.384,1404.927,919.5874,1051.97,718.2715,100.475,1615.449,1416.571
6558,850.0921,810.9126,148.3854,1296.91,1448.873,1176.69,1107.419,1204.742,240.799,637.3967,1041.099,1186.211,1095.5,1011.84,1355.287,603.1311
6559,783.518,1941.625,982.1403,695.76,1211.238,491.8767,888.1309,1059.071,922.0357,1288.825,650.9497,887.7042,635.1012,416.9939,1316.499,995.4237
6560,-2.201931,1415.433,333.4913,310.8748,758.3789,834.6764,1512.7,1253.897,1465.888,1561.362,433.9565,1245.251,160.8156,1097.751,1187.001,1098.771
6561,1224.45,361.3256,1380.473,1138.402,1349.025,975.4532,313.1863,84.66803,359.5446,520.6206,976.49,705.5742,958.0435,746.7395,1273.115,588.6015
6562,449.1103,972.6941,1399.169,1028.768,917.0356,436.1275,610.7512,772.0504,363.3328,73.79901,933.0195,159.3213,1059.702,1649.874,1440.888,1461.464
6563,909.0743,848.1736,1636.791,1511.139,1155.186,398.9343,387.6793,605.1162,559.4904,839.1256,407.6592,1522.841,1885.811,1297.711,1683.309,873.2153
6564,1060.136,683.8712,1589.979,1291.267,1583.406,1686.774,1366.65,1172.776,189.3083,1618.843,1239.559,734.4349,733.981,1321.32,210.8439,1313.118
6565,952.0314,133.1697,1112.041,1300.056,596.1223,1452.328,787.1304,1028.007,1238.553,810.385,1598.406,662.9732,735.8329,797.0877,1211.533,749.8731
6566,885.2385,1696.299,250.4017,965.7736,1233.985,1830.733,1200.742,1874.815,1127.933,1425.188,1417.991,1.865639,505.4031,2601.399,1647.947,535.3826
6567,749.8402,1632.839,1314.126,1379.73,830.3096,1234.667,918.4663,1703.024,259.1298,1427.925,1345.35,1430.236,893.76,662.079,1108.791,738.817
6568,998.157,1152.92,712.2652,1053.429,1940.831,1166.452,566.4263,1455.077,-253.2835,522.5987,1035.716,1288.249,1072.634,1079.75,411.8657,701.5546
6569,-527.8282,1255.772,1718.945,1343.024,1791.068,1100.264,969.7384,447.4203,605.6662,1039.749,1182.948,1666.696,1278.362,1970.918,1185.802,1333.794
6570,1352.072,278.113,485.4575,594.0642,520.5699,1200.692,470.9103,611.7133,1322.022,1864.262,1200.263,392.1589,401.4422,1300.616,1075.488,1465.667
6571,773.9558,845.5045,262.2582,659.3651,629.8385,1110.35,1560.987,866.4628,1211.574,1404.385,1140.797,1168.251,820.3846,1030.442,64.27046,866.7966
6572,289.7453,539.3196,521.6884,479.7717,1453.233,753.5291,1342.918,946.6488,1683.17,958.0934,952.9784,60.79266,1421.908,1074.475,988.2069,1035.283
6573,339.3854,551.5351,909.2999,1661.793,276.3383,234.1401,793.4435,410.9433,762.8558,915.5002,382.9496,825.5937,1563.403,-174.2896,1005.82,981.8537
6574,925.8634,1116.129,1791.57,675.2817,1349.452,675.353,254.8151,812.8373,1596.72,1672.863,845.153,621.9647,229.7393,1171.468,433.8702,1203.295
6575,776.8263,456.031,455.0394,782.1282,600.2497,789.757,1965.49,1820.905,1613.782,445.8566,1970.587,459.98,1101.702,1275.645,476.2576,1200.062
6576,562.9551,541.0577,746.5145,1156.121,1789.247,1194.701,-213.3119,1830.759,1070.59,733.1785,1004.416,997.8534,1341.936,616.7784,2090.76,1022.745
6577,539.5046,358.9614,1591.036,631.6353,914.7074,1444.795,1271.104,824.7643,944.6754,181.1733,1410.631,1738.272,541.6087,955.023,1339.781,522.7712
6578,854.8458,1105.274,1008.289,1039.063,960.3274,1190.987,1317.934,495.9997,541.2377,362.6039,1580.14,938.9229,1434.122,1218.831,789.4167,1095.379
6579,320.9731,1222.281,41.98127,1023.413,1219.317,924.7099,1230.64,924.6068,1378.486,156.8329,953.4892,520.8697,1178.255,573.8954,631.0494,1270.428
6580,1606.135,268.7889,877.8602,1907.631,619.5094,1108.71,558.1801,824.7593,1796.191,1256.189,960.8762,576.5436,897.4055,1060.938,820.4332,1262.612
6581,642.412,1430.985,759.743,1763.556,1293.049,743.1498,898.8487,1422.067,573.2148,1720.473,366.6312,314.0777,219.732,1176.649,1959.438,616.3823
6582,473.417,1718.52,602.6771,1685.618,1372.052,258.6052,1139.803,1047.235,809.0933,1840.118,908.3904,313.0877,667.9548,351.0393,1353.571,1301.608
6583,1027.242,1070.904,638.3539,800.6346,1811.792,-17.78994,57.48748,1748.943,1735.785,1216.252,1112.419,1583.405,-103.4626,1611.391,2014.651,1239.698
6584,1028.231,796.0454,812.4821,999.4516,1242.222,1173.082,1605.562,2165.804,1200.363,938.5863,2571.363,1057.942,38.43142,1355.456,138.5738,529.0364
6585,480.6877,1423.387,1221.562,550.6014,1489.477,1003.754,1429.844,728.1289,1398.468,18.38668,672.0884,726.4953,1455.541,1361.761,1609.2,999.2645
6586,-231.1913,595.0884,1561.005,427.8404,1644.757,402.5544,1155.666,1914.838,1333.561,715.6439,1436.085,1200.821,975.9343,1051.542,563.0171,1352.92
6587,501.4801,1008.293,1628.954,1037.726,740.7081,301.6937,1063.53,819.386,1573.064,1882.913,1457.148,1316.661,1703.264,1814.918,1951.482,521.0055
6588,1262.901,707.8037,497.9729,1626.378,1220.981,1110.758,1123,553.4139,221.7617,572.4005,1493.389,1972.709,1759.19,1276.344,1066.54,669.9421
6589,1001.566,1382.744,296.353,201.8522,560.0608,657.6599,1527.724,1340.012,405.6716,1607.738,1029.728,661.6754,792.8134,1534.618,1097.214,950.1049
6590,660.4709,829.3718,340.4893,1199.405,1121.5,1100.194,629.0605,531.2557,492.2547,645.5187,493.7589,1460.329,1398.064,414.9397,894.1376,798.892
6591,1041.357,119.0417,772.9282,835.9215,604.3754,1182.19,863.2679,925.5777,765.83,683.4862,400.4731,997.3416,1280.802,1680.367,694.8285,758.1011
6592,905.849,1682.731,1162.693,1098.354,1694.354,1556.022,1376.229,1209.742,815.8558,1750.048,1592.16,1821.143,1616.588,2149.02,1398.116,1217.863
6593,1202.963,1032.189,536.5321,974.1799,38.71826,1282.52,780.4723,405.1515,1046.403,1687.425,1338.401,371.6683,302.4197,1162.111,874.2606,1029.676
6594,952.0458,804.5021,1300.925,930.9185,1976.227,1503,1054.237,1430.217,1364.6,1330.784,1396.291,879.1156,1290.354,821.5505,441.6692,906.2181
6595,730.3183,24.28715,584.638,710.6187,1292.306,230.031,1420.372,1045.193,978.0149,1178.621,1297.164,261.5711,1944.712,1346.758,463.0579,658.9613
6596,1454.492,1025.716,862.0849,1288.141,1614.45,1454.031,82.9,950.6673,1048.659,1782.089,398.5654,1028.414,311.7438,1527.72,1700.119,604.6569
6597,1989.88,692.7533,1553.731,1513.332,1151.647,1775.429,1642.186,1006.587,335.0322,1702.53,833.6361,431.7906,1234.968,240.7569,570.3885,1470.78
6598,190.67,968.5761,1401.737,648.2754,1152.333,1371.547,885.6596,893.4415,946.1125,364.848,1647.09,1503.351,1613.742,1465.242,926.4569,1178.18
6599,1065.838,1444.913,962.3738,843.3874,1059.552,1273.221,1078.659,675.1464,1176.544,730.5785,1462.788,960.1796,311.4763,1485.144,994.6505,948.3852
6600,978.094,-85.22482,1893.508,1322.173,1051.44,1253.819,1291.601,1267.078,434.3108,1330.764,1196.799,870.0177,469.0288,1096.425,880.1989,1073.74
6601,1196.615,822.2845,-142.8191,346.0443,1849.804,223.5892,1088.24,1647.914,736.6732,215.0135,1281.3,1127.265,2425.758,1077.368,1357.173,1466.865
6602,1552.027,1600.255,671.6725,355.646,250.8604,835.8791,1166.251,266.9875,884.1455,998.0325,822.8443,233.6446,1334.142,1601.712,1631.424,521.9433
6603,642.204,994.598,1286.644,374.8934,732.7057,856.6665,838.4812,845.1548,191.8889,1388.772,1436.271,1229.418,292.0748,1415.824,1670.63,1195.939
6604,997.0385,1369.829,1397.896,387.3038,738.1813,-44.18569,1892.985,1190.427,381.3823,963.0111,1130.025,659.7922,732.4025,911.9675,125.0127,929.2795
6605,931.084,847.8129,602.1426,129.6141,1852.572,927.6201,1178.491,1704.66,742.0267,1226.312,1135.632,1457.567,756.4306,777.0027,831.846,1379.235
6606,485.5778,795.9881,661.2856,1094.688,1551.216,1519.405,1111.214,767.3322,1556.965,1389.495,855.0371,1522.297,854.7887,1142.237,1608.299,1197.388
6607,536.5733,1457.363,1244.035,2059.159,1056.726,755.4643,598.7123,670.7652,1433.071,2418.705,716.3841,1075.152,1451.952,295.3821,1472.166,1236.177
6608,1305.176,1212.364,1476.725,502.7746,1266.511,725.5869,982.3751,1520.45,-215.9587,1120.816,1060.267,494.7966,1050.356,1196.506,699.714,1398.623
6609,944.62,1099.017,1767.349,-83.07565,1230.079,1211.601,1425.024,705.0327,44.42572,1137.088,691.6316,305.2432,159.1973,1616.47,678.7226,1084.428
6610,127.8632,497.0629,1509.26,1349.999,898.5315,137.0269,597.608,695.092,894.7432,1087.874,1079.375,1338.754,1096.607,2232.234,1602.153,1331.84
6611,1197.155,1360.975,734.8164,948.9828,2397.844,1668.184,1370.617,1104.909,1045.85,445.9896,942.4051,553.0322,1339.618,1646.835,1182.19,803.7617
6612,1392.402,1136.66,1072.114,204.5903,185.9776,823.4697,770.5094,600.8301,654.5536,1375.535,2498.894,2591.508,1331.526,1122.005,304.859,846.1083
6613,1182.06,1604.089,792.1065,399.6698,1227.402,1590.586,1080.332,1849.888,546.5667,495.0753,1478.034,662.9668,1261.5,1480.804,1317.775,802.7116
6614,1075.142,1451.945,213.6327,773.659,962.0318,873.2502,829.9544,801.7456,918.9561,623.6736,524.016,788.8551,686.2527,1144.407,874.5681,763.4059
6615,-81.93915,1199.371,2420.544,841.3661,512.5401,491.1403,1698.804,1214.215,255.4787,466.8375,702.0658,1123.572,255.6221,1782.831,2026.542,1191.074
6616,1596.647,1580.561,1564.203,1542.441,116.0316,888.518,679.6201,949.271,350.5799,1012.143,2067.488,426.8231,-319.8678,970.3867,978.7891,1188.823
6617,683.6776,949.422,1213.145,1308.939,626.3144,1837.817,1137.773,1654.51,623.8234,1318.258,1305.513,1505.843,1212.497,1015.656,1487.751,1413.823
6618,1486.877,1682.519,1618.371,1269.297,1383.779,1432.371,986.8844,1546.662,1060.071,2327.99,1156.877,793.7367,1040.144,369.745,2086.161,628.8997
6619,1132.438,57.76375,934.6904,1137.967,885.4599,2039.085,1597.182,957.1645,916.7533,994.646,929.5107,1641.14,441.4426,-107.524,604.0435,1367.183
6620,858.4534,744.5591,940.0454,923.2524,1050.899,976.3172,1510.925,1319.655,568.6817,826.3135,1443.039,1554.186,1317.635,1010.372,349.2128,1144.046
6621,659.9236,882.3104,1032.7,678.3503,1643.464,1003.026,2108.199,845.5976,500.9005,1464.707,1257.914,1100.537,1582.608,1081.24,1219.164,1118.529
6622,218.5068,1705.053,1071.061,2067.624,1311.122,1487.306,778.3369,1199.849,362.4841,1378.822,1187.236,1149.737,1887.56,794.6359,1334.186,538.6678
6623,1307.596,1070.81,1780.793,1389.993,1265.38,1432.056,1717.464,681.7349,857.9476,418.4843,997.5601,188.8343,1520.644,1024.595,2640.098,514.0243
6624,186.4288,769.8652,512.0209,833.5932,910.7055,992.672,616.018,442.4334,-366.2651,638.8323,1751.193,772.8813,1480.937,1469.537,663.0722,572.2845
6625,1509.617,684.05,574.1275,1286.139,2033.008,1191.901,506.9127,709.1106,1244.702,1553.244,1126.046,1120.549,816.1384,1273.134,1455.273,1066.422
6626,1482.33,538.8728,825.4681,941.5466,1171.16,1111.822,932.0334,834.0526,1337.168,780.9329,522.7117,1577.141,1248.926,144.7367,457.523,1208.057
6627,385.9358,1645.731,1670.477,1256.987,1262.612,533.1104,877.7769,1684.241,1331.35,1173.879,1027.204,863.9418,305.2001,1394.483,636.0986,1118.106
6628,1833.195,1293.625,600.1109,1030.27,793.2023,2085.176,381.1228,1021.8,1143.63,935.0423,869.3411,1249.89,4.566449,517.319,1587.539,1218.072
6629,1120.504,551.0079,1122.657,1583.141,1054.986,1061.39,1058.517,1047.607,482.537,890.4874,515.1255,-146.9059,925.5252,718.9383,1303.869,1015.758
6630,1581.404,1484.424,1176.733,1349.413,913.0763,846.7067,1254.992,828.3121,699.9971,871.1475,2051.633,1239.585,441.7747,1338.982,639.6743,503.4648
6631,1455.948,624.241,2119.64,1505.243,620.9319,1102.126,1820.462,446.4898,1750.315,691.0705,-31.44608,1017.808,779.5983,821.7127,380.2884,998.3597
6632,1074.8,1171.34,523.4795,1941.435,421.2291,1155.923,2589.554,709.7885,1189.13,389.3247,1315.16,24.2981,431.0652,876.1027,1341.574,657.9341
6633,779.4592,747.1433,1139.003,184.4665,457.504,777.6578,1191.435,1246.471,29.50022,1082.055,1211.824,758.0473,750.0267,1087.92,2009.132,1062.239
6634,379.4456,1657.47,727.0918,1180.81,624.6679,665.4199,835.0758,-262.4868,1357.315,659.3334,527.7065,910.9717,1770.262,1073.235,118.9078,527.2003
6635,1488.235,972.9554,1424.728,708.8113,1145.197,-88.06307,-103.1443,193.1892,1123.159,1258.774,2070.142,885.2248,743.4155,619.1994,1588.305,1486.937
6636,1667.091,988.5177,567.703,1491.714,1340.561,1140.146,1380.798,2023.72,1950.628,683.8214,1154.137,691.4543,1207.618,631.0683,875.0629,610.2771
6637,1228.808,1486.249,1231.534,951.4599,1385.528,249.3954,930.2972,-167.8196,864.5556,843.6923,1167.04,774.6412,2006.055,1231.931,1436.261,847.3415
6638,476.2143,352.6299,2171.791,1045.789,374.5728,945.8626,1388.12,1948.336,489.7439,940.0264,1177.473,728.0143,432.4063,370.6634,495.4431,547.3032
6639,1648.78,592.1021,772.9008,1525.507,606.4511,705.579,1072.793,457.0077,-781.1829,1029.909,491.9313,1403.12,234.9158,265.8107,1278.497,934.7488
6640,613.2225,1464.527,1234.322,1296.444,1164.988,260.0871,691.1391,1290.07,594.9044,586.8796,1895.199,436.4428,1050.743,1190.972,167.1729,1003.249
6641,818.9687,929.0544,1971.679,1622.352,741.0997,790.697,852.1291,1131.767,1156.848,1104.597,-41.73375,1303.72,461.1431,1357.057,324.574,1175.865
6642,1037.269,1928.414,1544.082,459.1811,1594.659,1425.321,716.4982,1114.33,1293.352,1230.282,774.6336,644.7992,245.6353,1359.854,717.6408,1218.823
6643,434.8888,616.6924,947.0245,393.1204,1129.065,125.111,698.8839,669.943,31.70989,1009.864,567.7322,1346.04,642.8808,911.9521,1129.135,1190.33
6644,1336.039,1049.545,1002.492,2126.574,1002.358,551.0457,1320.844,591.9505,492.316,2427.604,845.0251,989.082,902.2102,1322.352,977.8794,1080.402
6645,1476.958,910.9159,1219.297,755.4304,1239.708,235.7117,1120.64,771.8815,446.066,1094.816,591.7065,609.4421,958.2893,1530.636,1928.982,881.3819
6646,1423.129,1596.645,1432.205,944.3659,1469.518,1065.232,763.2878,1456.485,1675.719,1043.985,1197.923,1729.077,1261.678,1588.296,741.7808,976.6328
6647,830.6471,1435.527,882.2691,1022.827,725.8828,951.2947,1651.686,574.0484,843.0875,793.8887,2020.513,239.5348,870.5774,720.8767,1017.454,1387.563
6648,608.8024,1531.994,83.1416,222.9745,1049.578,908.3846,1534.738,492.6486,968.8325,788.9939,1648.664,1117.541,1596.28,711.8684,1654.348,556.2534
6649,684.0658,605.4288,1103.079,888.7178,2222.97,66.2226,1147.357,1291.62,1234.944,1431.799,1671.482,1940.721,840.7986,889.6914,1267.07,1101.879
6650,1929.535,1541.383,1322.055,79.4192,133.9531,718.474,781.749,1791.55,597.7842,923.6,2105.387,1397.36,836.3271,1447.597,433.725,866.2973
6651,718.4854,1172.017,1677.168,1247.916,725.9293,861.9704,1291.89,598.9613,457.6141,36.69482,1195.077,336.7196,1231.592,961.3864,2111.156,1272.069
6652,1401.359,440.8763,888.6863,1591.163,1087.188,1302.941,1420.535,1442.261,981.2411,561.1852,413.5794,1684.39,924.3602,825.4423,726.2462,1100.314
6653,1155.599,1324.843,1294.512,2134.715,998.0432,807.6542,708.9536,2079.638,725.9724,1012.018,-419.5677,1437.955,2116.017,1912.005,1466.622,1049.172
6654,1603.464,2199.919,904.8287,1375.598,909.7856,983.457,618.0545,1228.01,-9.820828,-213.5175,1208.179,804.1469,840.3572,1035.869,515.9052,590.7468
6655,339.7166,1392.07,1544.834,269.1819,712.3553,2077.816,1632.086,148.685,534.7982,939.7209,804.8862,884.6976,72.98188,473.3392,1135.694,697.7386
6656,1760.602,915.3977,667.6701,1202.437,1519.543,661.3574,245.6647,804.1225,1125.847,1165.424,1104.429,1140.72,1265.219,498.7245,1178.408,1262.338
6657,922.3201,581.0081,834.4008,1101.329,1079.289,1517.494,1223.304,1792.973,1241.116,1264.381,1503.878,766.3056,1255.888,1082.77,1665.831,718.4435
6658,1646.788,680.2768,714.6911,270.5548,389.0805,585.7016,86.735,873.0458,1167.281,1017.429,1195.079,427.9575,1311.241,674.3433,598.8008,1236.165
6659,975.0885,1172.427,1316.699,774.681,1036.275,2161.33,1887.444,992.0406,1467.809,681.5322,699.8571,571.2069,1483.465,864.5831,565.8202,1371.072
6660,355.5588,885.8694,1268.766,1023.387,1362.075,1089.759,484.7492,914.9788,1256.528,-479.3246,1194.525,1616.049,825.2239,712.707,1152.857,1179.018
6661,1190.123,1243.048,518.5544,-199.6141,848.3674,1138.468,897.0931,128.6694,1286.274,1155.397,837.0449,1146.007,1281.967,782.6495,658.444,1041.559
6662,975.1087,1359.991,1094.118,1049.153,1504.148,1838.183,1198.571,900.3465,1329.485,470.1801,1866.564,330.4236,941.6413,531.4024,863.1426,1159.602
6663,539.4839,1957.545,1330.303,1010.022,1436.632,949.0573,994.8105,274.1656,623.3586,1700.63,1351.365,858.3322,973.2848,457.1984,1226.458,526.0094
6664,923.6527,1386.177,1622.811,836.1892,1273.037,746.1632,1864.976,2161.117,1144.926,1232.71,463.4065,1743.885,998.8514,989.5766,1162.972,1118.325
6665,832.1494,1427.455,1465.053,1040.61,980.3923,1702.779,953.7835,209.9361,-0.1249909,532.8529,566.4832,1265.717,1073.154,1085.064,1986.973,1036.006
6666,-297.0163,1449.506,986.5437,1758.197,1362.86,1109.979,49.65366,1657.762,1854.178,1128.326,695.8114,1912.639,1281.567,760.2137,1728.788,1127.856
6667,1126.867,745.482,548.5033,1852.371,1242.872,1163.543,70.76475,713.6965,1876.31,782.7256,1764.383,1578.348,679.3725,324.498,1584.816,1152.669
6668,729.7756,823.5291,1320.652,857.3568,1484.789,1594.092,847.5832,919.1504,1817.921,889.3909,738.7679,489.9615,527.5121,589.1259,1461.804,1064.979
6669,881.2314,1079.563,1362.052,1290.937,529.0787,673.929,1666.874,553.3454,2363.91,1397.34,615.2529,1039.326,1253.87,1459.143,612.8137,859.1358
6670,1969.806,1695.463,726.0762,1582.925,635.0655,219.4154,129.5357,652.7235,1475.441,1387.186,-266.2745,1195.879,1424.67,1013.707,720.7073,1317.375
6671,1908.421,534.8773,1018.202,589.4819,1513.355,200.6399,1109.785,627.206,580.7837,614.2161,1088.567,695.8795,1760.514,1863.714,1232.936,981.8925
6672,1611.073,306.2168,1660.789,987.0801,1782.18,400.6859,463.0028,870.6598,948.0765,-158.1565,1713.839,1528.25,1074.893,633.8589,800.8833,518.816
6673,934.8931,2030.269,750.6416,1501.051,1052.01,1093.095,1207.499,1272.712,-40.55051,918.6318,434.5498,639.5606,808.9084,1360.095,599.8727,819.8069
6674,769.5211,1385.607,1468.004,593.4554,774.2716,258.8672,1643.023,968.2276,644.298,144.4212,1657.59,942.0103,1468.456,1266.563,1023.475,1344.746
6675,1023.358,-96.40238,254.8431,1150.867,2107.456,938.0394,724.9991,325.4535,924.1894,464.6392,1449.367,990.8469,787.0139,1103.042,1417.584,1310.343
6676,1235.949,1252.1,430.5548,297.5644,545.8609,1873.289,1107.793,870.5697,2173.552,867.869,1642.834,1086.584,539.3181,-362.1868,1466.764,1252.342
6677,193.8498,1056.859,1365.405,1112.715,1421.83,963.3497,654.9011,1422.351,1002.924,1517.006,1349.245,942.7228,1935.242,1261.47,2258.101,512.0631
6678,362.8978,622.6055,-22.07356,472.7002,1087.584,765.3993,55.29143,807.2237,467.442,-52.42664,1350.962,-12.65282,1322.77,793.4757,468.3615,890.9955
6679,948.8189,909.9163,1569.685,512.2122,1707.781,1063.456,1163.006,1465.424,1398.129,807.3321,693.1549,766.7741,1230.955,589.5826,1049.66,562.5141
6680,1587.478,650.6846,2052.004,387.0899,940.4821,1065.816,425.6165,1161.542,1305.295,579.5588,900.6026,1395.059,916.757,444.5062,854.9192,830.9963
6681,1186.953,-97.17176,909.3521,1720.286,1907.141,1970.187,1508.513,1497.15,1342.088,725.041,1785.531,1615.124,1354.003,287.1076,1600.778,1450.211
6682,1302.061,867.8389,918.474,698.4315,1376.932,1244.83,1634.838,576.2972,226.1262,1100.697,1444.494,968.5314,784.3166,1014.82,970.8409,807.7744
6683,1801.506,1299.485,446.2863,848.9841,2006.393,304.8797,265.4305,1024.235,1427.611,1260.021,1027.598,1003.028,572.3699,1172.472,1263.81,1174.896
6684,1286.702,1030.354,1722.182,888.9243,1123.242,408.8424,1369.192,884.3646,569.1514,1244.66,-393.4263,1674.873,937.1323,635.1922,729.1396,1192.439
